method,crop,region,year,driver_group,dominant_feature,observed_yield_t_ha,trend_yield_t_ha,yield_gap_t_ha,recovered_gap_t_ha,recoverable_fraction,claim_sentence
00_baseline_v1_raw_yield_scaa,Oats,Washington,2003,drought,dry_days_2mm,1.7934,2.4512663546798024,0.6578663546798023,0.24491004761904886,0.37227933284147335,"In Washington Oats 2003, drought/dry-spell stress was the dominant modelled driver; moving dry_days_2mm toward feasible normal levels recovered 0.245 t/ha (37.2%) of the 0.658 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Kansas,2004,heat,heatwave_events_3d_30,1.5064,2.216517285984761,0.7101172859847609,0.2837800952380966,0.39962426044109356,"In Kansas Barley 2004, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.284 t/ha (40.0%) of the 0.710 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Colorado,2004,excess_rain,wet_days_1mm,1.9727,2.278193103448288,0.3054931034482882,0.08186890476190588,0.2679893714057741,"In Colorado Oats 2004, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.082 t/ha (26.8%) of the 0.305 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Colorado,2004,drought,rain_mean,1.8427,2.306714534534533,0.464014534534533,0.10537180952380916,0.2270873036973094,"In Colorado Wheat 2004, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.105 t/ha (22.7%) of the 0.464 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Minnesota,2005,heat,heat_days_30,2.3134,3.22628942513942,0.91288942513942,0.3279928095238093,0.3592908412469747,"In Minnesota Barley 2005, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.328 t/ha (35.9%) of the 0.913 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Minnesota,2005,heat,heatwave_events_3d_30,0.9191,1.612920098522153,0.693820098522153,0.2335079999999996,0.33655410170067873,"In Minnesota Canola 2005, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.234 t/ha (33.7%) of the 0.694 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Colorado,2005,drought,rain_sum,1.6409,2.315787365937366,0.674887365937366,0.2628963333333345,0.38954105025835234,"In Colorado Wheat 2005, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.263 t/ha (39.0%) of the 0.675 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Kansas,2006,heat,heatwave_events_3d_30,1.4526,2.2455274300742367,0.7929274300742368,0.36155738095238155,0.4559778956297819,"In Kansas Barley 2006, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.362 t/ha (45.6%) of the 0.793 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,North Dakota,2006,drought,hot_dry_days_30_1mm,2.6362,3.140758996138999,0.5045589961389987,0.12292661904762077,0.24363180517696342,"In North Dakota Barley 2006, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.123 t/ha (24.4%) of the 0.505 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Nebraska,2006,heat,growing_degree_days_base5,1.614,2.140521548691547,0.5265215486915469,0.19452257142857143,0.36944845260745246,"In Nebraska Oats 2006, heat exposure was the dominant modelled driver; moving growing_degree_days_base5 toward feasible normal levels recovered 0.195 t/ha (36.9%) of the 0.527 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,North Dakota,2006,frost_cold,frost_events_2d,1.4706,2.19897228228227,0.72837228228227,0.19738761904762245,0.27099825714005926,"In North Dakota Oats 2006, frost/cold stress was the dominant modelled driver; moving frost_events_2d toward feasible normal levels recovered 0.197 t/ha (27.1%) of the 0.728 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Oklahoma,2006,heat,growing_degree_days_base5,1.076,1.4158574942704352,0.3398574942704351,0.16602376190476173,0.4885099334389004,"In Oklahoma Oats 2006, heat exposure was the dominant modelled driver; moving growing_degree_days_base5 toward feasible normal levels recovered 0.166 t/ha (48.9%) of the 0.340 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,South Dakota,2006,heat,max_consecutive_heat_days_35,2.0444,2.425140776490764,0.380740776490764,0.0978141428571435,0.2569048257942928,"In South Dakota Oats 2006, heat exposure was the dominant modelled driver; moving max_consecutive_heat_days_35 toward feasible normal levels recovered 0.098 t/ha (25.7%) of the 0.381 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Texas,2006,excess_rain,wet_days_1mm,1.3271,1.6211435735735709,0.2940435735735709,0.0885064285714283,0.3009976633591811,"In Texas Oats 2006, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.089 t/ha (30.1%) of the 0.294 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Colorado,2006,drought,dry_days_1mm,1.4526,2.324860197340195,0.8722601973401951,0.2877829047619011,0.3299278192899833,"In Colorado Wheat 2006, drought/dry-spell stress was the dominant modelled driver; moving dry_days_1mm toward feasible normal levels recovered 0.288 t/ha (33.0%) of the 0.872 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Kansas,2006,radiation,radiation_mean,2.152,2.6669951222651207,0.5149951222651206,0.3722306190476154,0.7227847467960877,"In Kansas Wheat 2006, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.372 t/ha (72.3%) of the 0.515 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,North Dakota,2006,heat,heat_days_30,2.0377,2.5244801887601795,0.4867801887601795,0.09343704761904846,0.1919491585247768,"In North Dakota Wheat 2006, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.093 t/ha (19.2%) of the 0.487 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Oklahoma,2006,excess_rain,wet_days_1mm,1.614,2.07081233376233,0.45681233376232977,0.26714914285714214,0.584811580407403,"In Oklahoma Wheat 2006, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.267 t/ha (58.5%) of the 0.457 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,South Dakota,2006,heat,heatwave_events_3d_30,2.1924,2.6963431102531104,0.5039431102531102,0.07999819047619058,0.15874448692434892,"In South Dakota Wheat 2006, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.080 t/ha (15.9%) of the 0.504 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Texas,2006,drought,dry_days_2mm,1.614,2.074245555555553,0.4602455555555529,0.12356180952380978,0.26846931606902946,"In Texas Wheat 2006, drought/dry-spell stress was the dominant modelled driver; moving dry_days_2mm toward feasible normal levels recovered 0.124 t/ha (26.8%) of the 0.460 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,North Dakota,2007,drought,hot_dry_days_30_1mm,1.3786,1.7255859663865607,0.34698596638656065,0.24184157142857218,0.696977961233014,"In North Dakota Canola 2007, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.242 t/ha (69.7%) of the 0.347 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Colorado,2007,excess_rain,heavy_rain_days_10,1.9727,2.3164122167487804,0.3437122167487805,0.07395757142857205,0.21517294941723789,"In Colorado Oats 2007, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_10 toward feasible normal levels recovered 0.074 t/ha (21.5%) of the 0.344 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Illinois,2007,heat,heatwave_events_3d_30,2.2238,2.59559328614327,0.3717932861432698,0.06508880952380999,0.17506719983837513,"In Illinois Oats 2007, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.065 t/ha (17.5%) of the 0.372 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Oklahoma,2007,heat,heatwave_events_3d_30,1.1119,1.4218895645530942,0.3099895645530941,0.12334980952380901,0.39791600630698654,"In Oklahoma Oats 2007, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.123 t/ha (39.8%) of the 0.310 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Texas,2007,drought,dry_days_1mm,1.4347,1.6283626726726688,0.19366267267266868,0.08347361904761794,0.4310258548827641,"In Texas Oats 2007, drought/dry-spell stress was the dominant modelled driver; moving dry_days_1mm toward feasible normal levels recovered 0.083 t/ha (43.1%) of the 0.194 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Washington,2007,drought,dry_days_1mm,1.7934,2.402076798029558,0.608676798029558,0.36296314285714315,0.5963150624964635,"In Washington Oats 2007, drought/dry-spell stress was the dominant modelled driver; moving dry_days_1mm toward feasible normal levels recovered 0.363 t/ha (59.6%) of the 0.609 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Illinois,2007,drought,hot_dry_days_30_1mm,3.6988,4.139612402402378,0.44081240240237785,0.1057981904761904,0.24000729085570688,"In Illinois Wheat 2007, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.106 t/ha (24.0%) of the 0.441 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Kansas,2007,heat,season_tmax_mean,2.2193,2.6848428185328217,0.46554281853282165,0.1014257142857153,0.21786549002165437,"In Kansas Wheat 2007, heat exposure was the dominant modelled driver; moving season_tmax_mean toward feasible normal levels recovered 0.101 t/ha (21.8%) of the 0.466 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,North Dakota,2008,drought,dry_spell_events_14d,1.8292,2.250635165165157,0.4214351651651571,0.09563928571428539,0.22693712727272083,"In North Dakota Oats 2008, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.096 t/ha (22.7%) of the 0.421 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Illinois,2009,heat,heatwave_events_3d_35,2.3314,2.642631252681241,0.3112312526812411,0.057453476190475694,0.1846006006643516,"In Illinois Oats 2009, heat exposure was the dominant modelled driver; moving heatwave_events_3d_35 toward feasible normal levels recovered 0.057 t/ha (18.5%) of the 0.311 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Illinois,2009,heat,season_tmax_mean,3.7661,4.281818348348338,0.5157183483483383,0.2627299999999986,0.5094447402180453,"In Illinois Wheat 2009, heat exposure was the dominant modelled driver; moving season_tmax_mean toward feasible normal levels recovered 0.263 t/ha (50.9%) of the 0.516 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Oklahoma,2009,drought,rain_mean,1.4795,2.1043432217932185,0.6248432217932185,0.24979952380952453,0.399779520841456,"In Oklahoma Wheat 2009, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.250 t/ha (40.0%) of the 0.625 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Texas,2009,excess_rain,wet_days_1mm,1.6813,2.091565555555553,0.4102655555555528,0.13651657142857074,0.332751725266601,"In Texas Wheat 2009, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.137 t/ha (33.3%) of the 0.410 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Illinois,2010,heat,heatwave_events_3d_30,2.3314,2.6661502359502194,0.33475023595021947,0.044096809523809434,0.13173048078259472,"In Illinois Oats 2010, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.044 t/ha (13.2%) of the 0.335 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Iowa,2010,heat,heatwave_events_3d_35,2.2238,2.5357452166452106,0.31194521664521035,0.07709414285714232,0.24714000646089418,"In Iowa Oats 2010, heat exposure was the dominant modelled driver; moving heatwave_events_3d_35 toward feasible normal levels recovered 0.077 t/ha (24.7%) of the 0.312 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Oklahoma,2010,heat,heat_degree_days_35,1.1836,1.4399857754010696,0.25638577540106966,0.04834233333333369,0.18855310228389527,"In Oklahoma Oats 2010, heat exposure was the dominant modelled driver; moving heat_degree_days_35 toward feasible normal levels recovered 0.048 t/ha (18.9%) of the 0.256 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Illinois,2010,heat,season_tmax_mean,3.8333,4.352921321321304,0.5196213213213041,0.28084938095237577,0.5404885623981441,"In Illinois Wheat 2010, heat exposure was the dominant modelled driver; moving season_tmax_mean toward feasible normal levels recovered 0.281 t/ha (54.0%) of the 0.520 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Kansas,2011,drought,dry_spell_events_14d,1.5602,2.318052790297933,0.7578527902979331,0.3943680476190494,0.5203755302715352,"In Kansas Barley 2011, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.394 t/ha (52.0%) of the 0.758 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Minnesota,2011,excess_rain,wet_days_1mm,2.7438,3.356041471471464,0.6122414714714641,0.12050209523809483,0.196821190417695,"In Minnesota Barley 2011, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.121 t/ha (19.7%) of the 0.612 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,North Dakota,2011,excess_rain,wet_days_1mm,2.5286,3.31214567567568,0.78354567567568,0.3341437619047642,0.42645090423939847,"In North Dakota Barley 2011, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.334 t/ha (42.6%) of the 0.784 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,South Dakota,2011,heat,heat_days_30,1.7754,2.4609163282927105,0.6855163282927104,0.35019780952380697,0.5108526158610698,"In South Dakota Barley 2011, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.350 t/ha (51.1%) of the 0.686 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Kansas,2011,heat,growing_degree_days_base5,1.363,1.866915285285284,0.503915285285284,0.18614580952380888,0.3693990139997942,"In Kansas Oats 2011, heat exposure was the dominant modelled driver; moving growing_degree_days_base5 toward feasible normal levels recovered 0.186 t/ha (36.9%) of the 0.504 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Minnesota,2011,drought,dry_spell_events_14d,1.9368,2.349093813813809,0.41229381381380903,0.19691071428571605,0.4775980324910732,"In Minnesota Oats 2011, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.197 t/ha (47.8%) of the 0.412 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,North Dakota,2011,drought,dry_spell_events_14d,1.8651,2.328129489489477,0.4630294894894771,0.09513423809523777,0.2054604301772011,"In North Dakota Oats 2011, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.095 t/ha (20.5%) of the 0.463 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,South Dakota,2011,frost_cold,frost_events_2d,2.0086,2.5808196696696584,0.5722196696696584,0.08326009523809438,0.14550372811574322,"In South Dakota Oats 2011, frost/cold stress was the dominant modelled driver; moving frost_events_2d toward feasible normal levels recovered 0.083 t/ha (14.6%) of the 0.572 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Texas,2011,excess_rain,wet_days_1mm,1.2554,1.6572390690690657,0.40183906906906564,0.21135019047619227,0.5259572967004528,"In Texas Oats 2011, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.211 t/ha (52.6%) of the 0.402 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Iowa,2011,heat,max_consecutive_heat_days_30,3.0263,3.602810000000005,0.5765100000000052,0.17001719047618644,0.2949076173460736,"In Iowa Wheat 2011, heat exposure was the dominant modelled driver; moving max_consecutive_heat_days_30 toward feasible normal levels recovered 0.170 t/ha (29.5%) of the 0.577 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,North Dakota,2011,heat,heat_days_30,2.0377,2.725148078078064,0.6874480780780639,0.12843038095238146,0.18682193615471485,"In North Dakota Wheat 2011, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.128 t/ha (18.7%) of the 0.687 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Oklahoma,2011,heat,growing_degree_days_base5,1.5468,2.1266971471471443,0.5798971471471444,0.24132823809523796,0.41615696728717105,"In Oklahoma Wheat 2011, heat exposure was the dominant modelled driver; moving growing_degree_days_base5 toward feasible normal levels recovered 0.241 t/ha (41.6%) of the 0.580 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Texas,2011,excess_rain,wet_days_1mm,1.6813,2.1031122222222205,0.4218122222222205,0.22000738095237837,0.5215765911033118,"In Texas Wheat 2011, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.220 t/ha (52.2%) of the 0.422 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,South Dakota,2012,heat,growing_degree_days_base5,1.883,2.462967825825208,0.5799678258252081,0.1193150952380937,0.2057270936854575,"In South Dakota Barley 2012, heat exposure was the dominant modelled driver; moving growing_degree_days_base5 toward feasible normal levels recovered 0.119 t/ha (20.6%) of the 0.580 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,North Dakota,2012,heat,heat_days_30,1.5468,1.832270420168072,0.285470420168072,0.210570428571428,0.737626085558895,"In North Dakota Canola 2012, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.211 t/ha (73.8%) of the 0.285 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Kansas,2012,heat,heat_days_30,1.1836,1.8742633033033016,0.6906633033033016,0.26207952380952326,0.3794606178669844,"In Kansas Oats 2012, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.262 t/ha (37.9%) of the 0.691 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Kansas,2013,heat,growing_degree_days_base5,1.5064,1.8816113213213197,0.37521132132131974,0.21837504761904603,0.5820054865349763,"In Kansas Oats 2013, heat exposure was the dominant modelled driver; moving growing_degree_days_base5 toward feasible normal levels recovered 0.218 t/ha (58.2%) of the 0.375 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Minnesota,2013,drought,dry_spell_events_14d,2.0444,2.3854125010725014,0.34101250107250136,0.17081995238095035,0.5009199130346045,"In Minnesota Oats 2013, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.171 t/ha (50.1%) of the 0.341 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Colorado,2013,excess_rain,wet_days_1mm,1.7015,2.388370017160016,0.6868700171600162,0.15339033333333305,0.2233178469014445,"In Colorado Wheat 2013, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.153 t/ha (22.3%) of the 0.687 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Nebraska,2013,radiation,radiation_mean,2.3538,2.9261158815958765,0.5723158815958764,0.13956690476190436,0.24386341398167824,"In Nebraska Wheat 2013, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.140 t/ha (24.4%) of the 0.572 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Minnesota,2014,frost_cold,cold_days_5,2.7976,3.420917494637486,0.6233174946374858,0.2693648571428575,0.43214711517044296,"In Minnesota Barley 2014, frost/cold stress was the dominant modelled driver; moving cold_days_5 toward feasible normal levels recovered 0.269 t/ha (43.2%) of the 0.623 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Oklahoma,2014,heat,heat_days_30,0.6389,1.3567985294117615,0.7178985294117615,0.12355095238095311,0.17210085732058744,"In Oklahoma Canola 2014, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.124 t/ha (17.2%) of the 0.718 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Washington,2014,heat,heat_days_30,1.345,1.879163809523816,0.5341638095238159,0.2566397619047627,0.4804514220713417,"In Washington Canola 2014, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.257 t/ha (48.0%) of the 0.534 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Iowa,2014,excess_rain,wet_days_1mm,2.2955,2.6076797854997764,0.3121797854997763,0.0350476666666659,0.11226757238799824,"In Iowa Oats 2014, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.035 t/ha (11.2%) of the 0.312 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Texas,2014,frost_cold,season_tmin_mean,1.363,1.678896366366363,0.315896366366363,0.05070723809523933,0.1605185861379338,"In Texas Oats 2014, frost/cold stress was the dominant modelled driver; moving season_tmin_mean toward feasible normal levels recovered 0.051 t/ha (16.1%) of the 0.316 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Kansas,2014,drought,rain_mean,1.883,2.809776692406693,0.9267766924066931,0.20543023809523925,0.2216609888642854,"In Kansas Wheat 2014, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.205 t/ha (22.2%) of the 0.927 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Oklahoma,2014,drought,rain_sum,1.1433,2.160228035178033,1.016928035178033,0.22146799999999822,0.2177813889861203,"In Oklahoma Wheat 2014, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.221 t/ha (21.8%) of the 1.017 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Washington,2014,drought,dry_spell_events_14d,3.2415,4.097915722865716,0.8564157228657163,0.7161651904761911,0.8362354535946368,"In Washington Wheat 2014, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.716 t/ha (83.6%) of the 0.856 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,South Dakota,2015,excess_rain,max_1day_rain,1.9906,2.4691223184227,0.4785223184226999,0.2509396666666652,0.5244053558333701,"In South Dakota Barley 2015, excess rainfall or wetness was the dominant modelled driver; moving max_1day_rain toward feasible normal levels recovered 0.251 t/ha (52.4%) of the 0.479 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Barley,Washington,2015,heat,heat_days_30,2.5824,3.4447559845559805,0.8623559845559807,0.4140603333333299,0.4801501244831342,"In Washington Barley 2015, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.414 t/ha (48.0%) of the 0.862 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Washington,2015,heat,max_consecutive_heat_days_30,1.2329,1.8790045238095288,0.6461045238095287,0.22912966666666712,0.35463250638717775,"In Washington Canola 2015, heat exposure was the dominant modelled driver; moving max_consecutive_heat_days_30 toward feasible normal levels recovered 0.229 t/ha (35.5%) of the 0.646 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Nebraska,2015,radiation,radiation_mean,2.5555,2.974603474903468,0.41910347490346833,0.32883561904762043,0.7846167801957757,"In Nebraska Wheat 2015, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.329 t/ha (78.5%) of the 0.419 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Oklahoma,2015,radiation,radiation_mean,1.7485,2.171404997854996,0.4229049978549959,0.27188723809523907,0.6429038187637185,"In Oklahoma Wheat 2015, radiation anomaly was the dominant modelled driver; moving radiation_mean toward feasible normal levels recovered 0.272 t/ha (64.3%) of the 0.423 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Washington,2015,drought,dry_spell_events_14d,3.3827,4.106839081939073,0.7241390819390734,0.4318622857142849,0.5963803038469623,"In Washington Wheat 2015, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_14d toward feasible normal levels recovered 0.432 t/ha (59.6%) of the 0.724 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Canola,Montana,2017,heat,heat_days_30,0.9639,1.4455502442002448,0.4816502442002448,0.41254704761904815,0.8565282642056189,"In Montana Canola 2017, heat exposure was the dominant modelled driver; moving heat_days_30 toward feasible normal levels recovered 0.413 t/ha (85.7%) of the 0.482 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Nebraska,2017,heat,heat_days_35,1.7575,2.2030227842127825,0.44552278421278246,0.12758209523809635,0.2863649172590081,"In Nebraska Oats 2017, heat exposure was the dominant modelled driver; moving heat_days_35 toward feasible normal levels recovered 0.128 t/ha (28.6%) of the 0.446 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,North Dakota,2017,excess_rain,wet_days_1mm,2.0803,2.483118138138124,0.4028181381381244,0.13055819047619055,0.32411199525335865,"In North Dakota Oats 2017, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.131 t/ha (32.4%) of the 0.403 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Oats,Washington,2017,drought,dry_days_1mm,1.5064,2.279102906403942,0.7727029064039421,0.23363466666667088,0.3023602793911776,"In Washington Oats 2017, drought/dry-spell stress was the dominant modelled driver; moving dry_days_1mm toward feasible normal levels recovered 0.234 t/ha (30.2%) of the 0.773 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,Montana,2017,drought,hot_dry_days_30_1mm,1.836,2.3234620806520816,0.4874620806520815,0.34933757142857486,0.7166456331562518,"In Montana Wheat 2017, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.349 t/ha (71.7%) of the 0.487 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,North Dakota,2017,drought,rain_sum,2.5488,2.9659495452595337,0.41714954525953374,0.14369961904761827,0.3444798650282937,"In North Dakota Wheat 2017, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.144 t/ha (34.4%) of the 0.417 t/ha detrended yield shortfall."
00_baseline_v1_raw_yield_scaa,Wheat,South Dakota,2017,heat,heatwave_events_3d_30,2.3403,3.103556598026586,0.7632565980265857,0.08661899999999885,0.11348608085924694,"In South Dakota Wheat 2017, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.087 t/ha (11.3%) of the 0.763 t/ha detrended yield shortfall."
