method,crop,region,year,driver_group,dominant_feature,observed_yield_t_ha,trend_yield_t_ha,yield_gap_t_ha,recovered_gap_t_ha,recoverable_fraction,claim_sentence
01_residual_target_scaa,Barley,Texas,1996,excess_rain,max_7day_rain,1.8292,2.1568909090909187,0.3276909090909188,0.3117349375408104,0.9513078602199447,"In Texas Barley 1996, excess rainfall or wetness was the dominant modelled driver; moving max_7day_rain toward feasible normal levels recovered 0.312 t/ha (95.1%) of the 0.328 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Colorado,1996,frost_cold,frost_events_2d,1.8651,2.1762754679803074,0.3111754679803074,0.18229685788625363,0.585832999848787,"In Colorado Oats 1996, frost/cold stress was the dominant modelled driver; moving frost_events_2d toward feasible normal levels recovered 0.182 t/ha (58.6%) of the 0.311 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Montana,1996,heat,max_consecutive_heat_days_30,1.4347,1.8849992964392968,0.45029929643929667,0.10317597246528698,0.22912754534848753,"In Montana Oats 1996, heat exposure was the dominant modelled driver; moving max_consecutive_heat_days_30 toward feasible normal levels recovered 0.103 t/ha (22.9%) of the 0.450 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Texas,1996,excess_rain,max_7day_rain,1.2195,1.5489525825825794,0.32945258258257937,0.19802971104211237,0.6010871412503648,"In Texas Oats 1996, excess rainfall or wetness was the dominant modelled driver; moving max_7day_rain toward feasible normal levels recovered 0.198 t/ha (60.1%) of the 0.329 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Illinois,1996,excess_rain,heavy_rain_days_10,2.5555,3.357479699699695,0.8019796996996953,0.32920496797279436,0.4104904003132081,"In Illinois Wheat 1996, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_10 toward feasible normal levels recovered 0.329 t/ha (41.0%) of the 0.802 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Kansas,1996,drought,dry_days_1mm,1.9503,2.4885181595881605,0.5382181595881605,0.37563221949354325,0.6979181449042401,"In Kansas Wheat 1996, drought/dry-spell stress was the dominant modelled driver; moving dry_days_1mm toward feasible normal levels recovered 0.376 t/ha (69.8%) of the 0.538 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Oklahoma,1996,drought,dry_days_1mm,1.2778,1.9590427069927046,0.6812427069927045,0.2980925713792483,0.437571761604841,"In Oklahoma Wheat 1996, drought/dry-spell stress was the dominant modelled driver; moving dry_days_1mm toward feasible normal levels recovered 0.298 t/ha (43.8%) of the 0.681 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Texas,1996,drought,rain_mean,1.7485,2.01651222222222,0.2680122222222199,0.09409338326282315,0.35107870261531016,"In Texas Wheat 1996, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.094 t/ha (35.1%) of the 0.268 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,North Dakota,1997,heat,max_consecutive_heat_days_30,2.421,2.83226297297297,0.41126297297297,0.17977824822984687,0.43713696599101004,"In North Dakota Barley 1997, heat exposure was the dominant modelled driver; moving max_consecutive_heat_days_30 toward feasible normal levels recovered 0.180 t/ha (43.7%) of the 0.411 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,North Dakota,1997,heat,heatwave_events_3d_30,1.5782,1.9664893093093028,0.3882893093093027,0.31499906423855617,0.8112483570533611,"In North Dakota Oats 1997, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.315 t/ha (81.1%) of the 0.388 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Minnesota,1997,drought,hot_dry_days_30_1mm,2.152,2.748759459459464,0.5967594594594638,0.11295546101274745,0.18928139172701322,"In Minnesota Wheat 1997, drought/dry-spell stress was the dominant modelled driver; moving hot_dry_days_30_1mm toward feasible normal levels recovered 0.113 t/ha (18.9%) of the 0.597 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,North Dakota,1997,heat,max_consecutive_heat_days_30,1.6342,2.1632779879879678,0.5290779879879677,0.1770814055789432,0.3346981155885291,"In North Dakota Wheat 1997, heat exposure was the dominant modelled driver; moving max_consecutive_heat_days_30 toward feasible normal levels recovered 0.177 t/ha (33.5%) of the 0.529 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,South Dakota,1997,heat,heat_days_40,1.9301,2.3631684384384357,0.4330684384384358,0.12969773328980308,0.29948553572148773,"In South Dakota Wheat 1997, heat exposure was the dominant modelled driver; moving heat_days_40 toward feasible normal levels recovered 0.130 t/ha (29.9%) of the 0.433 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Illinois,1998,excess_rain,max_7day_rain,2.0086,2.383922436722422,0.37532243672242194,0.10389821457270976,0.27682388369856503,"In Illinois Oats 1998, excess rainfall or wetness was the dominant modelled driver; moving max_7day_rain toward feasible normal levels recovered 0.104 t/ha (27.7%) of the 0.375 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Minnesota,1999,drought,rain_mean,2.5286,3.096537378807369,0.5679373788073692,0.20881696251272647,0.3676760331415908,"In Minnesota Barley 1999, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.209 t/ha (36.8%) of the 0.568 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Texas,1999,excess_rain,heavy_rain_days_20,1.883,2.1989527272727294,0.3159527272727294,0.14718667717460332,0.46585031389063547,"In Texas Barley 1999, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_20 toward feasible normal levels recovered 0.147 t/ha (46.6%) of the 0.316 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Montana,2000,drought,rain_mean,2.152,2.627072136422136,0.47507213642213575,0.22946399861279104,0.4830087496625897,"In Montana Barley 2000, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.229 t/ha (48.3%) of the 0.475 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Nebraska,2000,drought,rain_sum,1.4526,2.389104285714275,0.9365042857142751,0.538963588977992,0.5755057368124297,"In Nebraska Barley 2000, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.539 t/ha (57.6%) of the 0.937 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Nebraska,2000,heat,heatwave_events_3d_35,1.5064,2.106429965679963,0.600029965679963,0.3999109494820147,0.6664849630115216,"In Nebraska Oats 2000, heat exposure was the dominant modelled driver; moving heatwave_events_3d_35 toward feasible normal levels recovered 0.400 t/ha (66.6%) of the 0.600 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Montana,2001,drought,rain_sum,2.2058,2.6370569626769615,0.43125696267696156,0.19932063484068807,0.46218531430411175,"In Montana Barley 2001, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.199 t/ha (46.2%) of the 0.431 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Washington,2001,excess_rain,max_1day_rain,2.69,3.330364813384813,0.6403648133848132,0.14972001259512757,0.23380424636972771,"In Washington Barley 2001, excess rainfall or wetness was the dominant modelled driver; moving max_1day_rain toward feasible normal levels recovered 0.150 t/ha (23.4%) of the 0.640 t/ha detrended yield shortfall."
01_residual_target_scaa,Canola,Montana,2001,drought,rain_sum,1.02,1.3948650183150235,0.3748650183150235,0.12613968599238845,0.3364936172475423,"In Montana Canola 2001, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.126 t/ha (33.6%) of the 0.375 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Washington,2001,excess_rain,max_1day_rain,1.9727,2.4758611330049263,0.5031611330049264,0.15728978936951732,0.3126032180390557,"In Washington Oats 2001, excess rainfall or wetness was the dominant modelled driver; moving max_1day_rain toward feasible normal levels recovered 0.157 t/ha (31.3%) of the 0.503 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Montana,2001,drought,rain_sum,1.54,2.152728283998286,0.6127282839982859,0.1913391052129516,0.3122739886665439,"In Montana Wheat 2001, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.191 t/ha (31.2%) of the 0.613 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Minnesota,2002,excess_rain,wet_days_1mm,2.2058,3.161413401973398,0.9556134019733982,0.318158222830831,0.3329361247695098,"In Minnesota Barley 2002, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.318 t/ha (33.3%) of the 0.956 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Montana,2002,heat,heatwave_events_3d_30,2.2596,2.647041788931787,0.3874417889317874,0.17820751581573088,0.45995945947664907,"In Montana Barley 2002, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.178 t/ha (46.0%) of the 0.387 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Nebraska,2002,drought,rain_mean,1.7216,2.425227142857139,0.703627142857139,0.5359164781798946,0.7616483866778636,"In Nebraska Barley 2002, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.536 t/ha (76.2%) of the 0.704 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,North Dakota,2002,excess_rain,heavy_rain_days_20,2.421,3.003649652509651,0.5826496525096512,0.2857870815078922,0.4904955838846199,"In North Dakota Barley 2002, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_20 toward feasible normal levels recovered 0.286 t/ha (49.0%) of the 0.583 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,South Dakota,2002,excess_rain,heavy_rain_days_20,1.883,2.4424528505002376,0.5594528505002376,0.30508117838982374,0.5453206255308805,"In South Dakota Barley 2002, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_20 toward feasible normal levels recovered 0.305 t/ha (54.5%) of the 0.559 t/ha detrended yield shortfall."
01_residual_target_scaa,Canola,Minnesota,2002,drought,dry_spell_events_7d,0.9976,1.486950837438414,0.4893508374384139,0.27238180419450647,0.5566186534395917,"In Minnesota Canola 2002, drought/dry-spell stress was the dominant modelled driver; moving dry_spell_events_7d toward feasible normal levels recovered 0.272 t/ha (55.7%) of the 0.489 t/ha detrended yield shortfall."
01_residual_target_scaa,Canola,Montana,2002,heat,heatwave_events_3d_30,1.0088,1.3980328449328505,0.3892328449328506,0.14060308053531712,0.3612312844759377,"In Montana Canola 2002, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.141 t/ha (36.1%) of the 0.389 t/ha detrended yield shortfall."
01_residual_target_scaa,Canola,North Dakota,2002,excess_rain,heavy_rain_days_20,1.3562,1.6189015126050492,0.26270151260504915,0.15409808095945363,0.586590002590232,"In North Dakota Canola 2002, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_20 toward feasible normal levels recovered 0.154 t/ha (58.7%) of the 0.263 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Colorado,2002,drought,dry_days_2mm,1.7934,2.252713694581292,0.4593136945812919,0.261203345847687,0.5686818157812575,"In Colorado Oats 2002, drought/dry-spell stress was the dominant modelled driver; moving dry_days_2mm toward feasible normal levels recovered 0.261 t/ha (56.9%) of the 0.459 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Nebraska,2002,drought,rain_mean,1.5423,2.1177938266838243,0.5754938266838243,0.3940483761635655,0.6847134719657996,"In Nebraska Oats 2002, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.394 t/ha (68.5%) of the 0.575 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,North Dakota,2002,excess_rain,max_7day_rain,1.5064,2.095646516516503,0.5892465165165028,0.20455273826968895,0.3471428893274757,"In North Dakota Oats 2002, excess rainfall or wetness was the dominant modelled driver; moving max_7day_rain toward feasible normal levels recovered 0.205 t/ha (34.7%) of the 0.589 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,South Dakota,2002,excess_rain,heavy_rain_days_20,1.614,2.3005976619476556,0.6865976619476555,0.23655671641009013,0.3445346955290457,"In South Dakota Oats 2002, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_20 toward feasible normal levels recovered 0.237 t/ha (34.5%) of the 0.687 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Colorado,2002,excess_rain,wet_days_1mm,1.5333,2.288568871728872,0.7552688717288718,0.4925072972500816,0.652095320865922,"In Colorado Wheat 2002, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.493 t/ha (65.2%) of the 0.755 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Illinois,2002,heat,heatwave_events_3d_30,3.2953,3.7840975375375194,0.4887975375375193,0.11432860013363544,0.23389765977464597,"In Illinois Wheat 2002, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.114 t/ha (23.4%) of the 0.489 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Minnesota,2002,excess_rain,wet_days_1mm,2.2865,3.0337430501930527,0.7472430501930525,0.3838426648686113,0.5136784674938688,"In Minnesota Wheat 2002, excess rainfall or wetness was the dominant modelled driver; moving wet_days_1mm toward feasible normal levels recovered 0.384 t/ha (51.4%) of the 0.747 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Montana,2002,heat,heatwave_events_3d_30,1.5535,2.163399146289148,0.6098991462891479,0.18779754837319973,0.30791574232531643,"In Montana Wheat 2002, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.188 t/ha (30.8%) of the 0.610 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Nebraska,2002,drought,rain_mean,2.2193,2.659434118404114,0.4401341184041141,0.3807296987817767,0.8650310958901973,"In Nebraska Wheat 2002, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.381 t/ha (86.5%) of the 0.440 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,North Dakota,2002,excess_rain,heavy_rain_days_20,1.836,2.3639458773058664,0.5279458773058663,0.24026375183389365,0.45509163374846556,"In North Dakota Wheat 2002, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_20 toward feasible normal levels recovered 0.240 t/ha (45.5%) of the 0.528 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,South Dakota,2002,excess_rain,heavy_rain_days_20,1.7754,2.548265478335466,0.772865478335466,0.29534721578854584,0.3821456955544713,"In South Dakota Wheat 2002, excess rainfall or wetness was the dominant modelled driver; moving heavy_rain_days_20 toward feasible normal levels recovered 0.295 t/ha (38.2%) of the 0.773 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Montana,2003,drought,rain_sum,2.152,2.657026615186613,0.5050266151866127,0.09942844993820354,0.19687764357025753,"In Montana Barley 2003, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.099 t/ha (19.7%) of the 0.505 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Washington,2003,drought,rain_mean,2.5286,3.3467064092664085,0.8181064092664085,0.46282695790901884,0.5657295342839731,"In Washington Barley 2003, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.463 t/ha (56.6%) of the 0.818 t/ha detrended yield shortfall."
01_residual_target_scaa,Canola,Montana,2003,drought,rain_sum,1.0536,1.4012006715506766,0.34760067155067653,0.07607485363865324,0.21885703873722903,"In Montana Canola 2003, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.076 t/ha (21.9%) of the 0.348 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Washington,2003,drought,rain_mean,1.7934,2.4512663546798024,0.6578663546798023,0.29567255035009793,0.44944166584413353,"In Washington Oats 2003, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.296 t/ha (44.9%) of the 0.658 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Kansas,2004,heat,heatwave_events_3d_30,1.5064,2.216517285984761,0.7101172859847609,0.5781939503404157,0.814223173765726,"In Kansas Barley 2004, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.578 t/ha (81.4%) of the 0.710 t/ha detrended yield shortfall."
01_residual_target_scaa,Oats,Colorado,2004,drought,rain_mean,1.9727,2.278193103448288,0.3054931034482882,0.17853681181434866,0.5844217424193675,"In Colorado Oats 2004, drought/dry-spell stress was the dominant modelled driver; moving rain_mean toward feasible normal levels recovered 0.179 t/ha (58.4%) of the 0.305 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Colorado,2004,drought,rain_sum,1.8427,2.3067145345345335,0.46401453453453345,0.16789968358719215,0.36184143187587264,"In Colorado Wheat 2004, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.168 t/ha (36.2%) of the 0.464 t/ha detrended yield shortfall."
01_residual_target_scaa,Barley,Minnesota,2005,heat,heatwave_events_3d_30,2.3134,3.22628942513942,0.91288942513942,0.5875272514537128,0.643590817545053,"In Minnesota Barley 2005, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.588 t/ha (64.4%) of the 0.913 t/ha detrended yield shortfall."
01_residual_target_scaa,Canola,Minnesota,2005,heat,heatwave_events_3d_30,0.9191,1.612920098522153,0.693820098522153,0.4596519213242781,0.6624943876710165,"In Minnesota Canola 2005, heat exposure was the dominant modelled driver; moving heatwave_events_3d_30 toward feasible normal levels recovered 0.460 t/ha (66.2%) of the 0.694 t/ha detrended yield shortfall."
01_residual_target_scaa,Wheat,Colorado,2005,drought,rain_sum,1.6409,2.315787365937366,0.674887365937366,0.5038718109982955,0.7466013388744606,"In Colorado Wheat 2005, drought/dry-spell stress was the dominant modelled driver; moving rain_sum toward feasible normal levels recovered 0.504 t/ha (74.7%) of the 0.675 t/ha detrended yield shortfall."
